Date,AAPL,MSFT,GOOGL,META,NVDA,ADBE,CRM,INTC,AMD,CSCO,AVGO,TXN,QCOM,AMAT,MU,AMGN,GILD,REGN,VRTX,BIIB,ILMN,DXCM,AMZN,TSLA,COST,PEP,SBUX,MDLZ,KHC,MNST,PYPL,ISRG,MELI,FTNT,NFLX,HON,CSX,ODFL,FAST,PAYX,CMCSA,TMUS,CHTR,XEL,AEP,EXC,FANG,MTDR,RRC,IDXX
2018-04-04,138422000,35560000,50724000,49885600,789168000,4474400,6389300,30370000,67356900,30117600,37720000,4515000,7496700,11991900,60272800,3796700,7852600,857500,1832000,1603100,951106,9680800,139646000,298450500,2111000,4694200,7893100,9448900,4764400,5971600,8230800,4882800,530200,6200500,129140000,3065273,18138600,2271600,9311600,2206000,28169867,5541600,1857100,3373000,2082700,6009112,1590400,932900,7545900,421200
2018-04-05,107732800,29771900,35836000,41449600,701240000,4084900,5052400,25115400,65758800,29331600,35798000,5477400,5823300,12344400,89203500,2766600,6183000,848500,1352800,1804300,587605,4195200,128270000,286816500,1933600,3275700,6305100,6981500,4272700,3863600,10015700,3012300,698000,5035500,106552000,2479229,14774100,1885800,10273200,1232000,25327806,5461300,875500,3988900,2017900,6208056,1361300,1548300,9321500,363600
2018-04-06,140021200,38026000,40134000,41644800,662988000,2964500,5385500,28215200,51087100,32208700,30248000,5095700,8322200,15088600,79392200,3747800,6439500,1010200,1446300,1954000,764112,3238400,117646000,202804500,2259000,3579100,8264500,6879100,3932000,6246800,8179100,1882800,371700,6209000,114448000,3174755,16215900,1678200,11265600,1778800,36044114,3581500,1235000,3618900,2307500,4872791,3287100,1706600,6188000,403600
2018-04-09,116070800,31533900,33220000,34915200,499524000,2536100,4104200,31437000,38382600,25725800,37494000,5840900,7608500,11143500,50532900,3856800,6383600,681300,1235400,2235500,774187,5181600,84164000,153747000,1946000,2620000,8023800,8871400,4669300,4122800,7328400,1629000,362000,6168000,98536000,2161300,13813500,1727700,12702400,1483100,18730865,4183000,1144000,2672900,1940900,5377091,3323800,1355200,5137600,352700
2018-04-10,113634400,26812000,36620000,57889300,761676000,2823200,3693000,25906400,42849200,22724400,33244000,6011500,12009000,10495400,50346500,2872300,5738900,554000,1264200,1983200,765757,5200800,85082000,164847000,2526000,2817000,6545000,7066700,4667400,4460600,5882500,2274300,734000,7281500,106605000,3188593,15370500,1735500,16531600,1554100,32583726,19873000,1574200,3700300,2183500,7847835,2040800,1699700,8652600,397200
2018-04-11,89726400,24872100,34060000,56144600,460244000,1851100,3059400,17568400,29169300,21693000,19922000,3830000,6205300,9364800,38942200,2575900,7850100,688000,1527000,1771500,589969,6112000,71650000,112243500,1697300,4000200,5508000,7828900,3852600,4079000,4581000,1485600,1199600,11506000,148774000,2162075,14855400,976200,48531600,1414400,23339878,4766900,1645400,2973600,1803200,5279091,2406200,1773100,6885200,275400
2018-04-12,91557200,26758900,32896000,38263000,593920000,2084100,4419900,29781400,47784400,22297000,41036000,4578300,7412700,9133700,46656300,3471400,4857700,575200,1079900,1238300,414901,5751200,62700000,114132000,2841600,2691700,6088200,6851700,5145800,3527600,5034800,2274600,1001300,6920500,102494000,2576645,22339500,1683300,30258800,1920000,31422723,2380600,1669200,3252600,2565000,13438310,1853100,1077800,4230900,297200
2018-04-13,100497200,23346100,25410000,19990600,503036000,2029300,4933100,20884900,38935700,18272300,48312000,3518900,12588200,6786400,43598900,2656400,4432100,846100,1486100,1197100,376454,2043200,73706000,109908000,1744400,2828300,6689800,6816600,3746000,2962800,5909900,1410300,1001200,4083500,120466000,1758464,14869200,1082700,17165600,1126500,26382109,2670000,964100,3381100,1833700,7696840,1340600,1121500,5676900,301000
2018-04-16,86313600,20288100,29776000,18119400,350792000,2130700,4464700,18855500,28875100,15807900,25172000,2831500,7850500,7982800,30879500,2656400,4720500,816400,1482900,1323300,713740,2733200,56172000,95077500,3026800,2769800,6119200,5820400,5446000,2589000,5101400,1819800,822000,5807000,203079000,2840332,25865400,1546500,16451600,1039900,16290102,1947200,1333600,3900600,1537300,6684596,1462300,965800,7373800,291700
2018-04-17,106421600,26771000,54584000,22743000,447224000,3404400,5524600,21228700,45360300,21474600,25084000,4001100,7089700,9833000,33325300,3283900,4351900,874500,2399400,1863000,927667,3495600,102288000,105000000,2160500,5022000,6139600,5065600,4444100,5844800,7135700,4033800,992500,7274000,338665000,2331667,20811000,1099200,10787600,5171300,35830394,2957000,1306800,3171100,1710900,6972146,1832300,887700,6537100,441800
2018-04-18,83018000,21043300,31126000,20969600,391364000,2261600,4321800,22164700,42449600,17605300,20511000,3554700,4796800,18705500,55393600,2205600,3043700,405800,1122100,1382200,1190218,3085600,104550000,98365500,1663100,6525500,5914200,7385500,5525800,3452200,5943700,10423500,742800,4222000,112211000,3045790,60880800,1124100,17203600,3609600,25142788,2606400,1026600,1949500,2040600,5828675,2592700,1290600,7666800,260100
2018-04-19,139235200,23552500,39884000,22235000,471996000,2620100,3657000,25422400,57841600,21472300,50141000,8624900,19179500,24443500,52635000,2269400,3958200,546100,1235600,910900,919649,2407600,130474000,91359000,2427600,6320200,6280100,7142200,7461800,10829000,7122700,5144400,1323800,3822500,84388000,3522795,22507200,549900,15124800,2841200,22414256,2826000,1113500,2608400,2464300,4481072,2326100,1223800,7965600,340100
2018-04-20,261964400,31154400,42434000,19119400,386200000,2403700,2971000,26910100,39011900,23539200,41530000,7858000,11838200,16258000,38510800,2958600,5201700,688700,1534700,1584500,1123501,2652400,110832000,84418500,2252800,8650000,12037600,12143600,9765800,7612600,6265300,3961500,745500,3431000,91587000,5834093,16460100,1233600,11017200,2980100,26965758,2829200,915800,2979300,2634600,6439526,1787200,788600,7419300,350800
2018-04-23,146062000,22331800,69590000,23088100,427508000,2138000,3932700,21706700,42971300,20716800,31337000,5934200,10961500,12427900,43693000,3568700,5014300,605800,1154600,1922300,784467,3509600,89308000,73401000,1618000,6670600,8444400,7957300,7905100,4880600,4038500,2758200,540200,7771500,89680000,4939197,17986800,1259700,7835200,2631600,22357064,2649300,819500,2482700,1875700,6145387,1186100,844700,5776100,212200
2018-04-24,134768000,34524800,128220000,35079900,414596000,3450800,5379300,42494700,44992200,21421500,44889000,8420300,11670000,16358900,61915400,4389400,5562500,752300,1504900,3619800,1184153,3549600,149894000,85279500,1598900,5695500,7793600,7894800,8266800,5707600,9186600,3404100,699900,6745000,138932000,4640197,15606300,2460600,10704400,3630800,30854759,2560300,1053900,4308900,2022300,7343115,1996400,1217100,6644800,430600
2018-04-25,113528400,33729300,57860000,41083600,588492000,2946100,5080500,25752800,90578000,21706000,34023000,12696000,9619200,13284600,43781200,4693800,6335500,704400,1313100,2765700,2969892,2526800,131746000,60204000,1311700,4828300,8367400,6973500,6766600,8590000,10940300,2306400,883200,12190000,149197000,3184940,18171900,2625900,8836800,2741600,42393617,5405900,2091800,3551200,3067800,5354098,1261400,904000,8160700,324500
2018-04-26,111852000,42529000,50926000,77556900,375824000,2235900,4998800,39575000,145284100,20549300,32751000,6672900,13684000,12701500,39041400,3682400,6341200,803000,1991100,2084800,2601765,5851600,176022000,65340000,1445800,5978800,14516600,10153300,5147400,6852000,13625300,2194500,776400,8234500,92667000,2661884,20096700,4499400,15325200,1459200,34735865,3595000,1512300,2823700,2326200,5623422,1200600,1212300,12519300,401000
2018-04-27,142623200,48272800,40746000,29804700,400848000,1503100,3801200,69888100,74347800,20077400,27211000,5114700,9443100,11514300,50049800,2424800,5030700,2085600,1866400,1955600,860539,4039200,261064000,65469000,1563100,4765900,11975200,7223500,4096100,4531200,9794300,1638600,530400,7503500,70744000,2360227,13304700,1814400,13115600,2023600,55114605,8920000,15522400,3352500,3010000,4628703,960400,1012800,6996100,289100
2018-04-30,169709600,41523600,34492000,20750500,327844000,1766300,2788300,36417400,50608800,19958500,39682000,5592700,9469600,12695000,54743800,3608700,8268200,1568900,1717300,2083300,713843,3304400,109282000,63423000,2165000,5479900,7854600,14581200,6761600,6271000,9444400,1999200,297900,7636500,60888000,3581798,15686700,2457000,9989200,2070600,40906219,26172000,6432700,2881300,3056200,9541031,1388600,1187300,8188200,425500
2018-05-01,214277600,31408900,35326000,26025900,253788000,1792900,3873900,27600800,43441600,16865500,44947000,4234700,6780500,10935500,34154900,4799400,6180800,1195300,1648600,1910300,551933,7119200,91442000,69384000,1413200,4543900,7257500,9631500,6350200,3904200,5660200,1821300,310300,6190500,60366000,2691662,14810700,2207700,12179600,1609100,26797705,12400700,3597700,2412700,3028000,19818672,1017800,943700,6448200,447700
2018-05-02,266157600,27471000,34698000,30424500,268248000,2202900,3671000,25778300,29267300,23601600,52950000,5345000,8143000,10285000,31640800,4085700,25822600,1036000,2565200,3616700,656378,5128800,87206000,134556000,2498100,5927700,7299100,17155100,9045100,9598400,17710700,2430600,639100,6737000,56971000,2598010,15434400,2161200,10586400,4351500,21194995,14930700,2141800,2652600,2669300,11318206,1569000,1287900,5307800,617100
2018-05-03,136272800,31142500,39282000,24026100,443144000,2507900,4435600,28561000,33310600,23750200,58011000,4788900,8609200,11661500,30489600,4152900,15060800,1259500,1518900,1999000,640547,18753200,85038000,260281500,1815500,6668200,7152400,9212400,10380800,8754000,17310700,2436900,678100,13995500,61358000,4822298,16839600,2196300,13082400,2779500,23233178,10742200,2199000,3384400,2346400,11431908,2000100,1889500,7054100,553100
2018-05-04,224805200,22531300,36892000,17677800,400660000,1663700,6341200,25642500,47884900,19504100,51303000,6168000,9880600,12523300,28632200,3430000,9150500,1398700,2263800,1937800,615052,7322400,68872000,128541000,1704500,5937000,9279200,15714300,9221300,10478400,7470800,2254200,847600,17450000,82095000,2922471,12558300,1286400,9295200,1472300,22140250,6230600,1241700,3594800,2238500,5870314,1632000,1330100,5431700,939700
2018-05-07,169805600,24242000,34400000,18697200,687616000,1808300,4342000,20285700,54001700,17822400,36953000,4113800,9571700,10071100,33996900,3175800,13201100,1037300,1448800,1296800,1194022,8909200,76038000,130173000,2361900,3475400,10630600,7418500,7337400,9709400,7583700,2157900,625000,8016500,71178000,2021597,10868400,1921500,9849200,1925600,19905525,6202000,1146800,1981700,1961200,9726936,1559300,2276900,8691800,804500
2018-05-08,113611200,23484600,26030000,15577200,506616000,2244600,4467800,21026800,35218400,20285300,40149000,5496500,9930000,13492900,25205500,3937700,8973300,758800,1147000,1303300,853034,4632400,61358000,88950000,1908600,5333700,7234000,9404600,7163200,7980800,6267200,2430300,396600,10670000,47357000,3130697,15062700,6260100,4195600,1428800,56538943,4802000,1636800,4135800,4789700,13435366,2030500,1814400,6210600,544400
2018-05-09,92844800,27327400,47160000,23282800,596760000,3091600,4605300,19827500,49605700,20438300,35031000,5131600,7016100,9581400,36489100,2861400,7861000,764400,1419600,1377300,898883,4324400,72746000,85911000,1999100,6201500,7015300,7829900,5002300,19233200,6230500,2058300,1357100,12710000,56334000,2737381,18455700,2286000,8223600,1509200,24333148,5059200,1560900,3378700,3535000,8822646,4251000,2004100,8204000,293000
2018-05-10,111957200,22388100,36414000,21071400,994080000,1941400,3772400,18715900,49744500,18469400,25747000,4376500,12267200,9880400,37146300,2947100,6614200,720400,1267600,1416600,863109,3486800,56350000,84774000,1874200,3100600,6565800,5762700,3934200,7630400,11541400,1527600,1857500,7323500,53023000,2184879,12987600,1615500,7604000,1467300,26147582,5527500,1984000,2255600,1909800,6784979,2883600,1070400,4639600,427600
2018-05-11,104848800,16778300,30504000,21207800,1214456000,2261700,3233200,15405000,43863700,17551500,24052000,3583500,9639100,10897300,27646400,3740500,10014100,2944500,2242900,1908700,628930,3726400,45278000,70194000,1296300,3507300,5843400,7666100,3980300,9277800,9871300,1846200,835900,8567500,45897000,1708538,13797600,1451700,7150400,1568100,15657371,2774300,1825700,1970600,1541600,4756986,3155100,762400,4912700,328700
2018-05-14,83115200,19454100,39338000,15646700,523140000,2670800,4169800,21878200,50263800,22037700,27580000,4120400,15400300,12333800,33376300,3370600,6173700,1258000,1442400,2027100,659668,4396400,50190000,109302000,1440900,4307900,5871800,5870200,4228700,7863600,5821200,2024700,1020400,6479000,40898000,2012630,10257300,1317000,4934000,2777100,20974873,3771800,1808900,2311500,2843900,5925974,1845300,816500,4548900,230500
2018-05-15,94780800,24594000,35738000,15429400,963528000,2130100,2933100,21712600,44183200,24753600,24984000,4336700,12050500,12837300,43307300,4491700,7483500,819900,1370000,1729000,770075,2876400,101550000,142788000,2319600,6555700,7415800,9679700,5662600,7976800,6173500,2348700,1201500,6401000,47461000,2963651,9942900,1595700,9728400,2924500,25597650,2919400,1775000,2440700,4596100,11630852,2403400,7018100,5498100,361200
2018-05-16,76732400,17384700,25628000,16975500,553828000,1843700,2439900,16260500,73364000,31253700,29330000,3898200,8675600,10166700,59011900,2494200,6603000,667900,1240700,1515700,579998,2692400,51412000,85110000,2163200,5544700,4843900,5989900,4334000,6500600,5350200,1541700,1383100,6825000,36717000,2157204,13426800,1098300,8202000,2057200,20454177,2904500,1861500,2382000,3652800,6089727,1691500,2978600,6999000,1559100
2018-05-17,69176000,17246700,25738000,14840700,519784000,1690600,5557000,16872600,38692500,48210400,22825000,3792800,11450700,20101000,54832200,2268400,5946200,1229100,1147500,1830700,475758,2785600,42952000,66309000,2391000,6531100,6110100,5590600,4694100,7068800,8329500,1963800,765500,7761000,49357000,2180008,9158700,1147800,7875200,2197900,24612809,2478300,1301700,2176100,3186800,8975183,1973000,1922300,8358000,887400
2018-05-18,73190800,17865800,35482000,13130500,483716000,1888200,3612300,23679900,54063400,24456000,25262000,4239600,11999700,51042200,46088800,3377200,6336400,938300,998500,1639700,539906,1730400,52852000,108778500,1624600,6894000,7786000,20267600,9529000,13088000,14626900,1797300,605500,7560000,35777000,3261765,8107200,1737600,9542800,1700600,19277596,4025700,1643000,2235000,3145600,9100943,1210600,1530300,9120500,539100
2018-05-21,73603200,19422500,25180000,13532900,640624000,1757900,2887200,25367400,49714200,21785900,25720000,5199500,14286400,20898900,70858100,2557200,6006500,766700,1199200,1628100,526644,1345200,58504000,137739000,1202800,6678100,5379300,7568100,4588300,7387200,7882100,1659000,493500,10821500,66573000,2709263,9582600,1606800,8101200,1632500,19599083,2009200,2065600,2230600,2765000,6875128,978100,1645900,9095700,432000
2018-05-22,60962800,15441200,22226000,12731400,518264000,2950200,2789800,19009600,43267000,16381800,19218000,2999600,9432500,15094000,111262700,2742700,6210200,441900,956400,1320200,718675,1782800,42312000,134187000,1563600,6807600,5355600,5687800,4179500,7476400,5188300,2137200,677300,6762500,59644000,3706335,10342800,864000,8444800,2235500,14486659,2752400,1316000,1941000,2319500,7474062,1005500,1283800,9516600,375100
2018-05-23,80233600,21251200,23740000,16628100,442956000,2757600,4303900,20555400,44517800,20638800,23454000,3123500,11322500,15595400,64066800,2242000,5093200,568700,791200,1398200,618753,1553600,67238000,89776500,1635100,6249900,5339900,7629100,3134900,7174600,5059800,1639500,687300,4842000,100491000,3132136,9172200,1317000,5588000,1678000,29735369,2770600,1419000,3139800,2820000,9255303,2503800,1501800,6869200,516300
2018-05-24,92936000,26649300,20604000,12354700,437372000,2779600,5972400,19667100,47785700,18377500,22799000,2855500,12487200,10442000,74725000,2386100,4892300,585400,634400,1148200,605081,2454400,68600000,62650500,1176300,4696700,5681600,5529600,2750600,6423600,11696800,1416000,1383400,12921000,147586000,2921585,11097000,1996200,5784400,2127200,25645025,2548900,1291600,3068100,2442700,8579118,2407000,1831300,8013100,267200
2018-05-25,69844000,18363900,22224000,10965100,292112000,2152900,4031800,18550000,43850100,15362000,32214000,4100200,11501500,12202900,54715900,1812000,4864600,637400,653600,1464200,698115,2409200,53968000,58126500,1331000,5324300,6783800,4827700,3296000,7215800,9471300,1955100,1544000,4194500,78174000,2141374,11542500,1235100,6125600,1458900,14074050,2051400,769500,2477900,2039200,6155060,2607900,2599900,7570300,360300
2018-05-29,90056400,28671000,36076000,16398900,352684000,2093400,8141900,24253500,39578500,25197400,28281000,3492800,14696300,16094900,75591900,2382000,7820200,737500,1142300,1562500,841007,4290400,76930000,84999000,2298100,8302600,6475900,8190900,4231400,5732000,6924200,2613600,2464400,7375500,97179000,2600335,11384400,1694400,7801200,1385300,20362948,2997800,1181600,3154200,2758300,8614168,1714000,1868700,6019400,496200
2018-05-30,74762000,22158500,28686000,13736900,390996000,2319300,14170900,24711500,58186400,22498800,26844000,3621800,9146000,13439600,84737600,3419200,5931400,775700,1164400,1987500,753935,1947600,58148000,112345500,2390900,6256600,5762400,6252000,5587300,16054200,5516200,3243000,1076800,6564000,56855000,2426315,14168400,1844700,5458000,2300200,18575083,4615900,1352300,2378400,2947300,9431394,1603300,1941900,6386600,595900
2018-05-31,109931200,34140900,79368000,30782600,493868000,3838400,6408300,30962100,46797700,31439600,34698000,6582100,12813200,16462700,101882200,5247200,12447300,670800,1649400,2081900,698012,3236400,63326000,88795500,4822800,8270100,9433000,9241500,6787400,11769600,8250100,6140700,1028000,10104500,69217000,5576827,20043600,1757700,12290800,1976400,37837954,5888600,3132300,3149700,4301700,8659593,1835100,2092000,20335300,633100
2018-06-01,93770000,28655600,63202000,17307200,421968000,2773200,6132800,31183200,71677900,18352700,26360000,4728400,8869700,11341200,74761500,2892800,5128600,1012700,2176800,1238800,518215,5749200,66268000,81366000,4056400,4414200,4967700,9289000,4745600,5830800,7092100,3658800,558600,6277000,71123000,1918978,13277400,1744800,10599600,1385400,19455785,3314900,1691400,2406500,2789700,9688661,2960400,3859100,10602800,608700
