Date,KLAC,LRCX,SNPS,CDNS,PANW,MRVL,NXPI,IDXX,ALNY,INCY,HOLX,EXAS,BMRN,LULU,ROST,EBAY,ORLY,DLTR,MS,BX,MCO,MSCI,VRSK,EXPD,CSGP,POOL,CCOI,IRDM,SIRI,EVRG,NWE,MSEX,MTDR,RRC,AR
2024-06-28,849400,12237000,1019100,2312600,8344600,22414300,2228000,863800,3246500,10984700,2782114,4130627,2505700,3496800,8586000,7190800,8785500,3212600,9058800,4058700,923600,829900,1101800,2096600,6440300,795700,1768600,3567000,8220720,2429000,668500,694100,15904500,3266800,4492200
2024-07-01,480700,6145000,613100,1330100,4766800,7210400,1723900,435900,1491700,2247300,1153347,1622503,1474400,1526500,1965800,4501000,8139000,2730200,7420600,3568600,668400,477500,810300,1119000,2070500,472300,581100,1112600,6377760,1191800,296300,104300,1425800,1675300,3057900
2024-07-02,536900,5504000,531400,1326200,4240400,8308600,1421300,414000,1579300,3180700,1663770,1872844,1064300,1434800,1854500,4175100,5668500,1953700,5570900,2292900,401500,428700,835700,973200,1696300,351500,420300,553400,5375900,1030500,167800,70400,1403200,1753700,2353900
2024-07-03,440800,4308000,491500,673200,2045200,6101800,1084500,297200,950100,1472500,1201107,883671,613800,952000,1170600,2803000,3825000,971200,3112000,2102500,195500,351700,340200,881700,1053500,316000,325600,325900,7483030,605700,118400,50200,1068000,992600,1640100
2024-07-05,461200,5599000,946200,1126300,4140800,5403200,1237700,381800,685700,2092500,992462,1618958,863600,1255000,1601700,2686200,4575000,1117500,3633200,1957400,536900,384900,592300,791300,1428100,324800,385400,491600,12121280,3045600,147400,64700,1851400,2790200,1470900
2024-07-08,438600,7275000,559600,1010400,5856200,12762300,1007000,225000,936600,2669700,1169554,2985505,1443400,1705300,1088900,3875800,3864000,1437100,3884400,2270500,499100,363000,572000,967300,1850600,430700,453900,637800,6293530,1539200,204900,73100,1068800,1719500,1963000
2024-07-09,409400,6242000,466500,822500,3592600,9080200,1072400,292500,890600,2408300,1366442,1913844,966200,2012800,1313700,3419500,3646500,2320700,7113600,2495400,375100,465500,487500,1106000,2844100,520800,447500,806500,5068310,1323500,200200,61000,1602500,1133300,2772700
2024-07-10,664300,7749000,691400,1222300,4091400,8445200,1233300,328100,926700,2525000,1295227,1721123,1261800,2192400,1432100,2684100,4356000,3464200,5619000,1976400,573400,596600,836900,794000,3584300,585800,575900,742000,4170920,1471600,190100,41100,1243900,1008100,2555300
2024-07-11,875000,13516000,553500,1368600,5553400,11489800,2095600,409400,889800,2268700,1440377,4833408,1505500,1799900,1779600,3260100,6603000,2677900,7761000,3406000,637100,707900,826500,1180400,3488600,714200,1050200,856500,4105160,2050700,275400,97800,1623800,1307200,2206200
2024-07-12,655200,9459000,505000,1098400,3581200,10190800,1558800,351800,1039600,1934900,1694537,2378212,1273900,1797700,1648700,3897300,5511000,1852500,7060600,3390900,786400,664400,531200,2130400,2584300,799600,856600,1070900,2667850,1924200,237200,228700,1302000,2516800,2228900
2024-07-15,637300,7911000,494200,1076700,5101000,7870800,1431400,418100,799900,1577600,1653157,1847835,1082200,2195100,2685600,3259200,4540500,2820900,10093900,4505300,673800,524400,939300,2007300,2381900,475500,469300,756700,4036390,1008000,278500,104500,2210300,2154400,4785900
2024-07-16,627400,6284000,473400,1333000,3184000,6787300,1356700,795400,1134400,1448800,1492308,2770432,1098500,1879100,2027000,3995500,4095000,2913500,16716400,6351500,770900,544200,692800,2312900,1677700,523300,654500,786700,4261450,926000,276000,122600,1418900,2243000,3767800
2024-07-17,1699600,21142000,1405200,3558700,4625600,18019200,4527100,627600,1172500,1810900,2177366,2010480,1076900,1576400,2058200,3746300,5014500,2945900,11412000,5851800,908800,403200,859200,1676000,2622600,426400,722800,1222800,4826390,1400000,317000,139500,1899800,2733200,7696800
2024-07-18,970900,16199000,1204100,4131900,5020200,12542600,2209000,748200,892900,2081300,2332247,2330335,1312700,1885700,2168800,3630700,5542500,4349600,9130700,7386200,847000,410800,659000,1242400,1857700,402600,452600,769300,3322150,850400,220300,85500,1582000,2138400,5052400
2024-07-19,918800,14103000,981700,2607300,6454800,9367800,2403200,750300,878600,1559100,1660498,2398069,1883900,1623700,3550700,3488700,5892000,2928000,12555900,7353600,1314800,612300,1382900,3151700,1862600,299400,394400,556300,4167910,1009400,274700,108000,1503900,1955300,3402800
2024-07-22,967800,13319000,1079900,3260000,5970400,10653300,4005400,576600,537400,1239600,601500,1959862,1513700,1457600,1957400,3406500,6480000,2279300,8931200,4004200,1222800,1172200,467100,1251900,2905600,322300,264000,1229300,2033550,798200,275100,175700,1340500,2468300,5050800
2024-07-23,960700,6710000,708900,3342000,5494200,5956600,6654300,398500,746000,1108100,1606690,2429986,1508700,1494100,1906400,4678600,4921500,2358400,7400600,4640000,1449600,1362700,397800,1060600,3549600,358900,294400,1929300,3161560,768000,392900,344700,1764600,2908200,4175500
2024-07-24,2430100,13159000,1033200,3086700,4984200,10741400,4060900,671700,622700,2956700,1042199,2119128,774600,2647100,1939800,5898400,8382000,2999000,7967400,4497500,1281900,692500,618400,1024200,8515100,429800,522200,1573000,5539290,1355700,362300,1128800,2722100,4844500,4058700
2024-07-25,1826900,19318000,1283600,3483300,4743200,13634700,4244300,591200,615700,2786200,1391837,3467261,2030100,9370500,1800500,4852000,13216500,2330900,5582300,4412700,1073200,586400,681400,1070700,3764600,1077800,452600,2471400,3734760,2650300,361800,196700,2048200,2742200,4020400
2024-07-26,1047500,11679000,677500,2605300,3418800,8626600,2111100,588400,524500,2186000,1472174,3751212,1063400,4121400,1853700,4130200,8248500,1878000,6599600,3262800,884300,439600,869900,912900,2360600,787200,341800,1222300,3070470,1610300,256000,140100,1675600,2286700,3345000
2024-07-29,627600,8251000,490600,1506000,3124600,8623400,2421500,763200,456000,2779800,2196892,4087584,1089700,2308500,1595600,4469800,4887000,1841500,5183400,2325800,567900,352000,822800,570200,1632100,447200,279600,1058300,3052650,1064700,355500,124200,1987700,1821500,3372100
2024-07-30,1062900,13399000,1253200,2859800,5412400,10623700,2478000,557700,529800,4635400,2820222,3059627,1022600,1563900,1210100,4410500,6321000,2849500,6225500,2831400,1009000,383800,872000,507700,1759600,443300,344200,680900,1827530,1431700,315200,87100,1303400,1523600,3167600
2024-07-31,1793600,19419000,1133600,4149500,4082400,14508100,3232300,557600,874700,2837800,3005532,3455137,945500,2048800,1743800,7601900,7573500,2174900,5444600,3617800,918500,407900,1410300,1282900,2240900,426800,473900,937100,2517220,3201400,565900,123700,1502100,1988600,3585400
2024-08-01,2214200,28880000,1370800,2865500,6717600,14189300,4006600,507000,2420000,2063500,2646431,10955943,859000,2119400,1862100,7876900,5067000,2820500,5678100,4044800,1086200,599400,1107300,1161100,2005300,539600,332200,884000,1816120,2031100,457500,141900,1363900,2395500,5586300
2024-08-02,2071300,27073000,2843500,4742000,7049200,20178800,4567000,827100,1714400,1942000,1701105,5207736,760400,3097900,2363500,5578600,7161000,3532200,11120700,4695700,1283800,634800,1233000,937700,2988500,514500,397000,1222700,1634030,2928700,333400,148600,2139500,2484900,5741900
2024-08-05,1718900,23639000,2050300,4285600,8960400,14025800,3227500,1134000,1362300,2359800,2365348,3296433,2230400,2857400,2565100,7416200,6766500,3474800,9659500,6374300,1326100,581900,1354700,1282800,3682400,524500,553400,729800,1118790,2257700,405900,146600,1815500,4488900,5972000
2024-08-06,1203900,12832000,1488800,4752400,6441600,11107100,1854900,1132900,1350000,2405900,1783091,2550263,3952300,1848400,1926500,4492200,6408000,2004400,6068300,3288900,879900,465400,773700,2578000,2834100,379300,367700,693600,1218750,1907700,357900,129700,1517000,2738400,3962900
2024-08-07,903100,12823000,1901700,2484500,7132400,11349500,2678100,648700,1160000,2015500,1954266,1647345,2192200,1545100,1421400,4871300,5427000,1413700,7215700,2970500,713800,336500,782000,1633600,2118000,435900,746800,665000,971400,1885700,410500,65700,1396300,2142900,3762800
2024-08-08,1037500,14911000,1110500,3226800,4438600,13045500,2776000,515200,829800,2474100,1239381,1823322,1547900,1762400,1892500,2640200,4225500,1477100,6592300,1975300,630000,288100,672300,1206600,2146200,390100,687200,563900,959130,1967800,325700,54500,1294400,1364200,3064300
2024-08-09,763500,12528000,852900,1865200,5640200,7720100,1089200,354000,529300,1301700,1729034,1718028,1364100,1289800,1225700,2952200,3132000,1886500,3542600,1416000,649000,250100,370700,966900,1417300,252800,528300,643200,1196470,1879000,315200,65900,1267700,1532200,2222100
2024-08-12,787400,7256000,623200,1309700,4079200,8332500,2299100,326100,493000,1422900,1696788,1390372,1435000,1412000,1708400,4194100,5811000,2217600,4196300,3100400,581200,536200,455000,1158800,1822600,317400,599000,705700,1084510,1573800,326100,134000,1243500,1319100,2678200
2024-08-13,1158100,15018000,780500,1661800,6996200,11852500,2323300,531500,477200,2608800,1570581,3008654,1274700,1860900,1218200,4889100,4804500,2685900,5941500,3219300,893100,385000,545400,1099800,2491100,358200,481500,719400,998500,1554100,300300,67700,1125200,2024600,2939600
2024-08-14,630700,8602000,613300,1734100,5346600,7701300,1785900,542700,808600,1504200,1877034,1946069,732600,1157700,1529700,2993000,5731500,2312200,10161700,2970100,807100,867800,519600,748200,1764000,265100,349000,1789400,905480,1070900,351000,62100,1716900,1603500,2053000
2024-08-15,1293400,12064000,622200,1709200,6358600,17091400,2790100,616200,486800,1312600,2441960,1994010,1179900,3213500,2443100,4940000,5073000,3514000,5885100,3508900,528100,841200,490400,887700,1595300,345800,368600,1009800,3379240,1668400,214400,59000,1590700,2193900,3164000
2024-08-16,673400,11232000,580200,1090200,9066800,11575800,1523900,590400,846000,1393200,1447875,1373523,833000,2090200,3117200,4966900,3946500,1901400,4159700,3727400,429700,365200,1301800,994900,1958200,193600,312900,628200,1914520,4549400,190200,94900,873200,1201200,1469900
2024-08-19,971600,10306000,741100,1549700,16124600,9607200,1381400,366400,558400,1407700,1734136,1146562,1550200,2061000,1363700,3557300,3484500,2305600,4070500,2146200,479800,390400,552600,788400,1474300,199000,370100,665300,2053570,2040400,156400,71000,880100,1147200,2911100
2024-08-20,685400,9951000,703900,1423400,25706000,10304300,1516400,334400,1052600,2010000,1425514,977640,2087700,1411000,1537600,3137700,4369500,1279100,3396900,1811400,601800,359100,589600,803700,1834300,186900,278800,556000,2605070,1764700,235000,45600,1090700,1632600,2672000
2024-08-21,618500,8452000,867800,1208300,10018600,9332700,2218600,303500,663700,1765200,1341034,1751180,2006000,1898100,3173800,5541100,4045500,2988300,3576000,1945200,527900,477100,409300,1011200,1356600,221200,571700,828300,3374480,1461000,184500,57500,974700,1141500,2395500
2024-08-22,919900,13665000,1312000,1190900,6149200,9705600,3142400,252500,528600,1929900,1727359,1491602,2276100,1613400,3215600,3875000,4264500,1637700,2777300,1795500,990000,373000,553200,733100,1147100,172100,226400,944300,1979970,2010800,190200,140300,835400,1815000,3663800
2024-08-23,685800,10671000,1053700,1153400,7013400,12982800,2568300,255500,359300,1566800,1106135,1690426,1262200,1605400,5124300,2824300,3846000,2164000,3814800,4886900,520100,380700,435500,434700,1621700,182500,357500,677700,1316460,1312600,269400,104000,1145300,1751200,2772400
2024-08-26,778500,11154000,971300,1948100,6962800,10382000,2041900,279600,622500,1981500,895242,2199152,964000,2507200,2393700,3196900,3195000,2170200,2679000,3795200,453700,382400,533800,637500,1546000,176200,253000,523300,1753750,1738400,187200,97400,1062100,1091300,3620800
2024-08-27,687100,8911000,1462200,1818000,3473000,6699300,1653400,278600,1193000,1493200,1258574,1330834,1112900,1955900,2283000,4134200,3226500,3161500,2537200,3870800,515900,477500,561900,687300,1201300,188100,462400,646700,1233640,923900,188600,118000,659000,1364600,3209000
2024-08-28,648900,11739000,1082800,2292400,3306600,8661000,1439400,276600,993800,1321500,1141458,2714794,988200,2882000,2829600,4002800,4485000,2656000,2836800,2548600,612300,510900,470900,516300,1530400,164000,327700,1413000,1908020,1724900,170100,139700,1042600,1985900,2820700
2024-08-29,806500,12437000,932400,1137800,5457000,16527000,1666500,395400,1261000,1490600,1176838,1613448,1532600,4753200,1976500,3422100,4551000,6501700,3325600,2744900,596600,391400,342900,745500,1652500,177800,306700,907100,1300670,2044100,237000,114100,739600,1172000,2640800
2024-08-30,1079300,12427000,1233500,2021700,5977200,32029800,2696400,406300,3762500,2548300,1206444,2201074,1369400,7373300,2287800,5430200,5316000,5093500,4951400,3421600,822600,325400,659000,1112300,1596200,454900,464500,1296400,1177770,1420900,240900,96800,1185600,1597000,2867600
2024-09-03,1661200,16690000,2562000,2083600,5231600,22273200,3464100,437500,1621200,1969900,1356750,1602349,1979300,3072000,2476800,4228900,5973000,6972800,6634000,2339700,793100,343400,503500,887300,3116800,429700,427300,1237400,1600220,1441500,247800,82700,1797900,1730000,3922900
2024-09-04,927200,9434000,1897800,2512600,6138400,11815400,2492300,276000,1008500,2071000,1252589,1802455,3742100,2415300,3216800,3775200,3328500,30925200,4212500,1703600,577400,304400,648000,837000,1760100,390000,285100,953900,2454180,1920900,199400,50800,1865800,2002600,3691900
2024-09-05,818300,8197000,1234300,1470200,3379000,8823800,1976800,278700,508900,2303900,913654,2901852,2445600,1939000,2766400,4199700,6633000,20774900,4462400,2234600,551200,362400,615300,895700,1232100,290300,317300,775400,1475750,1283200,363200,45400,1493800,1874300,3451900
2024-09-06,1390600,15530000,1137700,1740200,4735200,17130900,3035500,433000,682400,1785900,888036,1661818,1580800,2589500,2818200,5032100,4887000,7538300,9246800,2577900,689100,429700,834200,630800,1880900,356100,423300,1191700,2945180,1016700,352000,43800,1595900,2257800,3878800
2024-09-09,839900,11506000,1954900,2378300,4788600,11622600,2549300,449500,865500,1792900,1244546,1668528,1686300,2031700,2145500,4075000,3645000,6447500,5281500,2133700,778200,524700,791400,785500,1752000,431700,350100,1173200,4270150,1603000,277900,63700,2371000,1989200,3794500
2024-09-10,778900,13518000,985100,1744700,4959800,12203700,2910900,476700,599700,1720200,1238579,1522079,1981600,1440500,2780000,4091300,3448500,5944600,7798600,2684700,687700,405000,666600,930400,1904900,268900,396400,921200,15696900,2102900,236800,89100,1795000,1819800,3104400
2024-09-11,1129100,22202000,1617000,2269600,6914000,14571600,3876600,359300,652200,1574200,1590576,6384354,1454200,1863000,1873300,5393600,6678000,5143400,6764100,3148600,764100,423200,925000,712400,2163900,225500,249400,1267200,11307900,1467100,255200,50100,1223100,2260000,4174700
2024-09-12,1070700,15067000,1239400,1984500,3515800,10595400,2532900,293500,529900,1417600,958882,6123135,1488400,1819200,1634000,8941200,5313000,4671400,4751200,3540500,860400,386300,793500,1017700,1904500,202100,338400,1088100,10057800,1536300,429600,103300,1505500,1637000,4659900
2024-09-13,586700,8713000,955200,949000,3052600,8863600,3017600,321900,437700,2021400,1442155,4935689,1195500,1783200,1411400,5556600,3384000,5029100,5354800,4681200,743200,390500,1023300,1217700,1373600,191300,241800,883600,8832700,1304800,338700,54700,1830300,1617600,3316700
2024-09-16,863000,12521000,1189200,1325200,3393200,7666700,1866400,296100,485800,1859600,1424960,5486940,10579600,1368900,1655900,4526700,5535000,4904500,4467200,4426400,954000,407900,873500,708300,1670800,187300,512800,975300,10845300,1432900,340300,152400,2159000,1768900,3643000
2024-09-17,855500,11458000,1424600,1910600,4998800,6346700,1920500,405900,758100,1658200,2009832,2310957,4650000,1553900,1756700,5918000,4275000,4211000,4748600,3923400,613000,495000,564100,826700,2853600,502800,300200,858000,9943100,1287900,265600,126400,1436300,1745600,3693600
2024-09-18,817800,11523000,1075100,1423800,5707400,8449200,2161100,360500,655900,2858100,1036753,1586386,2171400,2109400,1364900,6414500,4714500,4598800,5195900,3921300,619500,466900,807200,750300,3631900,336800,402100,823100,8038600,1571400,427400,114200,1122400,1507100,2785900
2024-09-19,1241100,15943000,1269300,1688300,4807600,12149600,3657000,333800,603900,2077700,1407075,2583419,2934400,2463600,2345100,5348900,5518500,4470400,9091900,4707700,697900,449500,692600,861200,3083600,210900,320600,1680700,8306000,1610900,563600,96400,1312300,2085700,3386100
2024-09-20,1622600,29262000,1582600,2983900,7552600,14307500,6787600,688900,907100,7670500,2533498,6838388,3398000,2866900,3351600,19791000,13210500,7963300,14513400,5540500,1466200,811600,1639900,1864200,2934100,341800,1276000,3906900,13429100,3699800,1014900,654500,2146900,3204300,4413000
2024-09-23,438800,7389000,731900,1122100,4410400,14430600,1470400,364500,571400,2033000,680382,1645648,2119100,1717000,3155900,4806300,5497500,4143000,3962400,3485300,957900,295600,506700,883400,1546400,150700,379200,1121800,10136500,2136100,304800,112600,1172000,2208100,5155000
